0	50	0.0130459211223
0	68	0.024283425297
0	121	0.0170462551986
1	15	0.0763077332655
1	58	0.0229043138204
1	138	0.0088949417745
2	132	0.0045701179212
2	146	0.00466569128163
2	154	0.0184969659543
3	5	0.098347106434
3	20	0.0976774776502
3	32	0.0974407777736
3	37	0.114376527242
3	77	0.0151668869785
3	92	0.0112321824328
4	3	0.0826830894519
4	14	0.160867028125
4	17	0.0983277469961
4	18	0.0688966871973
4	23	0.116450609246
4	37	0.0852684313799
4	50	0.0124422108507
4	71	0.00462815587053
4	96	0.00418756804245
4	99	0.00869455916366
4	115	0.00220357176676
5	13	0.15640184753
5	37	0.139778959987
5	41	0.00703366696135
5	57	0.00811245374824
5	87	0.0125755795775
5	102	0.00679173066637
5	139	0.00926181403951
6	21	0.160061026149
6	58	0.00864484967078
6	135	0.00577516786617
7	19	0.0768181985344
7	21	0.0764970998788
7	34	0.0715243578036
7	134	0.0167975452366
7	140	0.0064215107019
8	2	0.0957584996295
8	3	0.111864266312
8	33	0.0741295758668
8	51	0.00298689884947
8	79	0.00227738821155
8	87	0.0104545642643
8	123	0.0010819575275
8	157	0.00262487057232
9	36	0.0628844942397
9	62	0.00214054004026
9	92	0.00063523775109
10	12	0.112340783396
10	33	0.0990129975969
10	79	0.00929014741286
10	119	0.00739268532635
10	127	0.0136335321576
10	137	0.00611206387397
11	2	0.0290811570813
11	28	0.100762955378
11	37	0.036060328492
11	76	0.00467916278141
11	96	0.00472785355383
11	107	0.00165943159216
11	132	0.0053439825895
11	137	0.000172058105202
11	152	0.00157293199385
12	1	0.0875662659544
12	67	0.0103907874492
12	80	0.00885261056324
12	132	0.00377000636634
13	34	0.13101177907
13	50	0.00636996787648
13	77	0.0121834939082
13	78	0.00254967193824
13	107	0.00585377342587
14	81	0.0108717326398
14	99	0.00570448207164
14	141	0.00628829402335
15	16	0.22147676552
15	49	0.0130339280763
15	126	0.0225545822957
16	19	0.0932551720092
16	46	0.00264693432243
16	94	0.0073399039183
16	96	0.00413813976222
17	37	0.0930847974451
17	143	0.0130005349681
18	36	0.104911206146
18	45	0.00648455932492
18	126	0.0192531045609
19	0	0.122798773358
19	13	0.11482110087
19	31	0.124129676683
19	48	0.00421601576533
19	74	0.00221877537679
19	75	0.00247066095468
19	136	0.0103494174087
20	32	0.133622296484
20	69	0.021006747972
20	125	0.0104774830219
21	0	0.0710957407201
21	44	0.00781387641225
21	67	0.00124713868438
21	120	0.00385369525357
21	131	0.00170577481273
23	5	0.0958254905727
23	45	0.011713552553
23	68	0.00151884095188
23	119	0.00200786141951
23	123	0.0039025962186
24	6	0.0899496876491
24	22	0.160099289392
24	32	0.0819873086851
24	71	0.00627976630207
25	0	0.115712021277
25	5	0.12687395329
25	32	0.0706432806465
25	94	0.00509160000518
25	111	0.00826795451272
25	125	0.0107186381144
25	151	0.0201132759176
25	157	0.00553196992077
26	34	0.0969350577432
26	54	0.00523309074275
27	29	0.0407575146623
27	40	0.00317876046084
27	48	0.00250969253395
27	53	0.00453437685854
27	64	0.00554593056946
27	135	0.0104877785062
27	154	0.0085640255491
28	25	0.0685287687386
28	31	0.0774640850254
28	40	0.00856894819781
28	132	0.0022952486361
28	151	0.00225242663482
29	0	0.0817118106967
29	18	0.0991181116467
29	37	0.0700519627676
29	75	0.0109591270346
29	76	0.0180357171743
30	3	0.100806815808
30	8	0.106679873748
30	24	0.122674298983
30	57	0.00580361619954
31	22	0.113785416953
31	24	0.0873574001948
31	114	0.00532919679802
32	6	0.206829591408
32	37	0.140108832086
32	77	0.0256773820219
32	82	0.0174199672154
32	138	0.0177772387868
32	143	0.0170866034118
32	145	0.019296958215
33	0	0.101177486873
33	2	0.161843640286
33	5	0.14109485529
33	19	0.0989127733622
33	20	0.0737554200254
33	25	0.0768082606603
33	104	0.00744298580047
33	113	0.00567617296499
34	1	0.109049035928
34	29	0.108163041994
34	63	0.00593512203216
34	135	0.0168010612849
35	3	0.0716528369676
35	4	0.0904549791788
35	31	0.0727527573608
35	36	0.0791584322422
35	38	0.116536373975
35	113	0.00942916694711
35	119	0.00234609018981
35	142	0.0114684534772
36	20	0.087601073
36	60	0.00431574356273
36	71	0.00901106039662
36	98	0.00826735825936
36	116	0.0104432263839
36	143	0.0158226979131
36	144	0.00449283183197
37	15	0.180200134555
37	54	0.0393233687083
37	138	0.0188918365182
37	144	0.0210384302332
38	12	0.0862066692011
38	23	0.104681799505
38	103	0.00657336117281
38	105	0.00118023039053
38	109	0.0110467149988
38	110	0.00321680306444
38	131	0.000479845691088
39	3	0.0827738895375
39	10	0.056184699789
39	25	0.103443136376
40	63	0.0684116266458
40	127	0.00561514682385
40	133	0.00339974041913
41	43	0.109119258991
41	79	0.122697649058
42	3	0.00460288697841
42	29	0.0136336556338
42	51	0.209869190409
42	85	0.0074377462174
42	93	0.0127979962544
42	113	0.0120424418499
43	3	0.00526060937976
43	9	0.0142901106003
43	146	0.00717471140874
43	155	0.00884674488776
44	123	0.0067772989094
44	158	0.00344579856926
45	20	0.00857537257289
45	101	0.013317227383
46	44	0.126451634947
46	63	0.142914972496
46	75	0.149760523849
46	124	0.0358052081041
46	130	0.00742466071706
46	145	0.00770188938638
47	6	0.0031127774448
47	8	0.00836247473877
47	12	0.00620229933674
47	25	0.00872468073322
47	95	0.00893095812921
47	101	0.0108846572183
47	121	0.00182812907673
48	22	0.00377384338333
48	61	0.145843478851
48	67	0.144910974124
48	71	0.169824887411
48	80	0.0039736882165
48	108	0.00899497359649
48	142	0.00992711871828
49	43	0.0911439659322
49	53	0.0551217253472
50	30	0.0220326193753
50	42	0.154370752536
50	66	0.135546099714
50	72	0.163815010505
50	120	0.00871558521271
51	10	0.0108880667365
51	17	0.0131523341271
51	19	0.00275222589034
51	93	0.00823208273579
51	143	0.00889564077653
52	57	0.108126335084
52	74	0.0945904035112
52	86	0.00201931006441
52	89	0.0188626148192
52	113	0.0102049461363
52	156	0.00398432363613
52	158	0.00472820991023
53	37	0.0101244584104
53	42	0.161519337546
53	46	0.126821959216
53	50	0.1335272314
53	63	0.150098545831
53	74	0.0910538941186
53	105	0.039503703227
53	124	0.0378773437065
54	18	0.0190396245067
54	72	0.0819039156142
54	125	0.00385527139579
55	1	0.00810936779174
55	48	0.117901466958
55	53	0.129430876645
55	126	0.0191449527438
55	134	0.00510880020339
55	153	0.00970863037546
55	154	0.00611469058948
56	42	0.087360819358
56	70	0.063649380068
56	76	0.106485530029
56	147	0.0146479553758
56	152	0.0011824861207
57	55	0.0908351242785
57	86	0.00599578215796
57	155	0.00352251159706
58	12	0.000595019582029
58	44	0.0532537714417
58	61	0.0819873826511
58	70	0.0768706172027
58	73	0.10421046342
58	111	0.0166564847481
58	112	0.00454423109843
58	122	0.0191119030484
59	30	0.0041729925117
59	61	0.0378616066834
59	68	0.0706096502545
59	74	0.0875831740043
59	77	0.0690984147599
59	78	0.071613780648
59	82	0.002979964533
60	48	0.114668047048
60	75	0.133128409219
60	116	0.00836041270105
60	121	0.0061221164375
61	34	0.00339772130844
61	53	0.134463319264
61	64	0.13374794662
61	67	0.187337422151
61	75	0.138637055673
61	82	0.0150003452627
61	125	0.0105964365965
62	4	0.0107330062968
62	44	0.111755740631
62	140	0.00466217864115
63	60	0.213094559998
63	70	0.133543584213
63	83	0.00658590200919
63	111	0.0135941880752
64	30	0.0120441570069
64	46	0.130341650257
64	109	0.0326121143091
64	122	0.0349590221212
65	49	0.125949735778
65	74	0.088463626522
65	86	0.00213979446181
65	120	0.00900006164374
66	74	0.105855261722
66	100	0.00303851459194
66	134	0.00375537586511
67	37	0.0134746002638
67	141	0.00632171420564
68	65	0.128767700563
68	106	0.00150612525174
69	7	0.00327457084264
69	36	0.0070197023347
69	66	0.0685113896548
69	82	0.00619351663647
70	45	0.105663206193
70	55	0.106765068754
70	100	0.00698130707125
70	129	0.0132125786558
71	20	0.00315100870605
71	30	0.011850648903
71	64	0.123033161039
72	13	0.00626647691041
72	55	0.099656805378
72	61	0.0669838452917
72	81	0.0011131706505
72	104	0.0172574573707
72	130	0.0106035972116
73	18	0.00326998765474
73	43	0.0698143849472
73	64	0.0987295318187
73	90	0.0122420692266
73	117	0.00160615876861
73	137	0.00185968300077
74	41	0.228043115508
74	62	0.234575299995
74	63	0.174899844721
74	101	0.0116300247846
74	159	0.0156746054003
75	1	0.0157516611403
75	4	0.0258216206027
75	28	0.0159499720851
75	35	0.0306203217803
75	78	0.187362699729
75	99	0.00637994170029
75	103	0.0441868424627
75	152	0.00719768329924
76	0	0.00588833614725
76	6	0.00183636714089
76	17	0.00697473549944
76	45	0.0825664280372
76	55	0.0653456202336
77	20	0.0125202009668
77	27	0.000891386715556
77	66	0.0604638102579
77	79	0.0997996764106
77	102	0.00618763682437
77	121	0.0031559889833
77	133	0.00166217904391
78	52	0.219755876288
78	107	0.0058400675371
79	1	0.00829222500611
79	45	0.0737613665869
79	48	0.078351364915
79	64	0.0819006157744
79	94	0.0186699205949
79	111	0.00195098133809
80	37	0.00951609985769
80	70	0.0140026812637
80	92	0.205703230242
80	102	0.178797142879
81	12	0.00549955236905
81	40	0.00724575236974
81	56	0.00245982893212
81	97	0.152187986411
81	98	0.107059395345
81	100	0.0913438032897
81	113	0.0913943105699
81	117	0.0829517937144
81	156	0.00439466988536
82	2	0.00840807557278
82	56	0.0141056402511
82	93	0.0771213786764
82	108	0.0950979290773
82	121	0.00295393720614
82	134	0.00764745690226
83	25	0.0135409336362
83	36	0.00633526123277
83	47	0.0321235962078
83	136	0.00921574429414
84	7	0.0254187637704
84	18	0.024362443278
84	32	0.00638294535492
84	42	0.0143610212488
84	45	0.00884960833851
84	127	0.0511044813932
85	3	0.0133749357939
86	30	0.0175989227763
86	39	0.0200520269854
86	85	0.0719794355132
86	90	0.165703631936
86	91	0.0893967805303
86	99	0.0871069849091
86	145	0.00535947593725
87	3	0.009223544835
87	20	0.00704333436083
87	29	0.00437742311417
87	67	0.00920062269607
88	5	0.0049643869883
88	27	0.0078482060055
88	39	0.019131374833
88	50	0.0140879005746
88	75	0.00819194514326
88	82	0.10714275226
88	113	0.0932861113285
88	126	0.0175778317663
89	13	0.0038786287716
89	79	0.0023988297709
89	102	0.0807792095122
89	129	0.00461186449024
89	145	0.00680349862139
89	147	0.00817436547437
90	30	0.034657434607
90	32	0.0111408077514
90	47	0.0267173779993
90	56	0.0326292082218
90	146	0.00783375408537
91	57	0.0102240734242
91	80	0.116811999305
91	92	0.155586485531
92	29	0.0174700730981
92	44	0.00740285728056
92	59	0.0191267852846
92	67	0.0180459690258
92	70	0.0145888518847
92	95	0.257819549003
92	106	0.135348788906
92	110	0.168967849992
92	114	0.240088872608
93	10	0.0295180795294
93	40	0.0389161561905
93	58	0.0355266834519
93	86	0.182823122454
93	87	0.1664677596
93	90	0.139867459317
93	111	0.167320791758
93	124	0.0279361228601
93	136	0.011618228185
94	51	0.00576047776039
94	70	0.00585312893381
94	88	0.0623752799564
94	98	0.0665850201789
94	99	0.0533387856433
94	108	0.0529126158087
94	112	0.113475650432
94	135	0.00424218009354
95	13	0.01331501457
95	15	0.0138544984635
95	91	0.145482271253
95	145	0.0115352788619
96	22	0.00445740360494
96	58	0.0123698744394
96	81	0.179950478531
96	93	0.0882087253153
96	97	0.127458298022
96	101	0.0982833196371
97	29	0.00592755583569
97	55	0.00453955216325
97	62	0.00526399457603
97	65	0.0131694909289
97	71	0.00643860559127
97	80	0.0933094209659
97	130	0.0140064678042
98	9	0.00753899933991
98	29	0.0075151058737
98	34	0.00242593509841
98	96	0.149258148377
98	119	0.137405028538
98	121	0.00536898770411
99	13	0.00810917432606
99	49	0.0125804076041
99	80	0.140652561118
99	83	0.115046894424
99	117	0.164759312378
99	124	0.0336042381304
99	130	0.0152344726786
99	157	0.00949125763565
100	1	0.00647562855826
100	18	0.00969410970705
100	37	0.00753215581618
100	106	0.149699076101
100	143	0.0208695300142
101	52	0.00789936486356
101	70	0.00828515328407
101	80	0.119013301196
101	115	0.116442954587
101	116	0.149591759692
101	129	0.0134690056834
102	17	0.0152397873542
102	99	0.151333781279
102	108	0.111207144239
102	115	0.143158406561
102	117	0.160009149405
102	120	0.0102849292466
103	50	0.00404335396692
103	56	0.00096852430964
103	78	0.0176133730577
103	80	0.0705901117709
103	84	0.0628155792849
103	91	0.0564381650656
103	96	0.0619140588872
103	116	0.0540583906558
103	117	0.0632320060723
103	144	0.00275207123819
104	0	0.0170402479041
104	90	0.0498017646023
104	97	0.0585517433979
104	112	0.0659007236042
104	147	0.0048850611235
105	1	0.000119102671296
105	21	0.00383882183567
105	44	0.0149884751979
105	85	0.0896147190941
105	117	0.0627179611839
106	47	0.051725442397
106	67	0.0155133193136
106	84	0.180505466913
106	93	0.132481248613
106	133	0.0113045926933
106	141	0.0146102127244
107	32	0.00954401371956
107	63	0.00556806473223
107	72	0.00335354456482
107	85	0.176216721959
107	141	0.0120890274893
107	147	0.0153992912156
108	8	0.00779543101458
108	12	0.013822457478
108	135	0.0168600746629
108	145	0.0136822324127
108	148	0.0117832766928
109	87	0.0806970927404
109	98	0.103939694807
