0,50,0.00586916577466
0,68,0.0313271082916
0,121,0.0212540646785
1,15,0.100018253994
1,58,0.000593026340136
1,138,0.00104535137122
2,132,0.00593336306724
2,146,8.99905609785e-06
2,154,0.0166273934125
3,5,0.073205976852
3,20,0.11719770188
3,32,0.0798935820377
3,37,0.11962108728
3,77,0.000638281072115
3,92,0.00805558176971
4,3,0.0827501723566
4,14,0.134162614022
4,17,0.0538403932845
4,18,0.0693895552777
4,23,0.113070054262
4,37,0.0795527196237
4,50,0.00955568879719
4,71,0.0150066222968
4,96,0.00643507020375
4,99,0.000319463500359
4,115,0.0161544199673
5,13,0.139310069375
5,37,0.120073278896
5,41,0.00621177909547
5,57,0.00673778968928
5,87,0.0136498145759
5,102,0.0146776640158
5,139,0.00440309435435
6,21,0.184586846617
6,58,0.0203777324392
6,135,0.00786924938762
7,19,0.0456116584548
7,21,0.0912384215184
7,34,0.0490587670237
7,134,0.0104727056413
7,140,0.00321769130361
8,2,0.0884562063035
8,3,0.10143014516
8,33,0.116495371753
8,51,0.00740231132795
8,79,1.05226939976e-05
8,87,0.000192143134009
8,123,0.000736740189252
8,157,0.00375882258173
9,36,0.124251040141
9,62,0.000728069767125
9,92,0.000652715996562
10,12,0.0751333728625
10,33,0.073728073729
10,79,0.00224604545764
10,119,0.00403291232324
10,127,0.00469746314083
10,137,0.00385277707237
11,2,0.0472597703322
11,28,0.0242640611474
11,37,0.0282734098643
11,76,0.0122298600124
11,96,0.00628537223944
11,107,1.40181961215e-05
11,132,0.00134487387702
11,137,0.0183576672074
11,152,0.013877303484
12,1,0.118256414718
12,67,0.00735989986218
12,80,0.0104047827381
12,132,0.00493897431705
13,34,0.107979079068
13,50,0.00216801263823
13,77,0.0185522643543
13,78,0.00868208924675
13,107,0.000985580939804
14,81,0.00188967371199
14,99,0.00052124756377
14,141,0.00510280066002
15,16,0.210081233701
15,49,0.00785733654812
15,126,0.0564812757991
16,19,0.121962261506
16,46,0.000124428685265
16,94,0.0351393683466
16,96,0.0147193227958
17,37,0.0820614686019
17,143,0.025638337504
18,36,0.0924576088534
18,45,0.000336080030091
18,126,0.0167080442139
19,0,0.105674201546
19,13,0.102207838816
19,31,0.126484834021
19,48,0.00731728619673
19,74,0.0227657764065
19,75,0.0137003947802
19,136,0.00547656487574
20,32,0.151522347016
20,69,0.0556962165327
20,125,0.00341065305874
21,0,0.0690061395822
21,44,0.000957903473975
21,67,0.00586431291333
21,120,0.00135803889265
21,131,0.00460694833212
23,5,0.115418635278
23,45,0.00382543985798
23,68,1.90466324191e-06
23,119,0.0108014841027
23,123,0.00827768795284
24,6,0.127435519668
24,22,0.166345486516
24,32,0.0775431921603
24,71,0.0156991702077
25,0,0.147234197879
25,5,0.166609213737
25,32,0.140265282057
25,94,0.00319047420273
25,111,0.00612775888186
25,125,0.0138117993154
25,151,0.0228688304136
25,157,0.0100480831444
26,34,0.0788697539493
26,54,0.00962007490879
27,29,0.0687162149167
27,40,0.00159341912445
27,48,0.00180371688373
27,53,0.0169474654069
27,64,0.00709933754797
27,135,0.0211194858635
27,154,9.12008974202e-05
28,25,0.0833809834728
28,31,0.074166918523
28,40,0.000995292600309
28,132,0.000895664599437
28,151,0.00534019184596
29,0,0.0816538925983
29,18,0.0827574084336
29,37,0.0473894689249
29,75,0.00690456051065
29,76,0.00706416702454
30,3,0.109455362748
30,8,0.0740485094343
30,24,0.107092440282
30,57,4.30189964429e-06
31,22,0.121517588924
31,24,0.134207243538
31,114,0.0032724891951
32,6,0.215575646125
32,37,0.137228149976
32,77,0.0564426819659
32,82,0.0308631565596
32,138,0.0210066318086
32,143,0.0170162893328
32,145,0.0177939560336
33,0,0.144072411583
33,2,0.0691089119161
33,5,0.14955964676
33,19,0.0589050662207
33,20,0.0934713811553
33,25,0.142439491218
33,104,0.00439062957075
33,113,0.000697634262892
34,1,0.110940139128
34,29,0.1410491519
34,63,0.00460435376042
34,135,0.0122748212162
35,3,0.126504654252
35,4,0.0951526733671
35,31,0.0620221115719
35,36,0.0661560343326
35,38,0.167451061184
35,113,0.0240486419894
35,119,0.00262570992143
35,142,0.0272439521608
36,20,0.103627071008
36,60,0.011843838911
36,71,0.00592539563186
36,98,0.0135853782312
36,116,0.0124174365149
36,143,0.028214942933
36,144,0.00844985133146
37,15,0.218786221492
37,54,0.0208747702455
37,138,0.0271106551588
37,144,0.0166668050026
38,12,0.0683191099242
38,23,0.141536311369
38,103,0.00269610341275
38,105,0.00154483221165
38,109,0.00269610341275
38,110,0.000419487484714
38,131,0.0012638430448
39,3,0.084058474563
39,10,0.170017989719
39,25,0.0703449740479
40,63,0.0648291496353
40,127,0.00150877758482
40,133,0.0218809612691
41,43,0.0880475539293
41,79,0.115487112516
42,3,0.00288970191914
42,29,0.00448014949931
42,51,0.200660232286
42,85,0.0019517018958
42,93,0.00676181789724
42,113,0.0113361969137
43,3,0.00252909692093
43,9,0.00582765025615
43,146,0.0133031830816
43,155,0.0119998382367
44,123,0.00347094152738
44,158,0.00809311613866
45,20,0.00362846981817
45,101,0.0100200985963
46,44,0.129706504093
46,63,0.209792318184
46,75,0.147966932961
46,124,0.0173095208329
46,130,0.0054558102694
46,145,0.00630760054712
47,6,0.000775412454889
47,8,0.00481180512078
47,12,0.00252961135531
47,25,0.00118793143116
47,95,0.00446289537983
47,101,0.00982235266624
47,121,0.00484497301123
48,22,0.011797647889
48,61,0.114112628997
48,67,0.127121217336
48,71,0.163167670822
48,80,0.0153403387028
48,108,0.016540309992
48,142,0.00705563095244
49,43,0.132705641927
49,53,0.0769724087027
50,30,0.023397012462
50,42,0.187670794254
50,66,0.172654266442
50,72,0.190769786271
50,120,0.0200293192913
51,10,0.00153448704828
51,17,0.00849621339748
51,19,0.00959164724796
51,93,0.00610334695091
51,143,0.0139725933908
52,57,0.148430615909
52,74,0.117506413762
52,86,0.00381042142209
52,89,0.000346006361108
52,113,0.00577569081824
52,156,0.00390755844767
52,158,0.000186671226187
53,37,0.00317958989249
53,42,0.156171583527
53,46,0.103734593391
53,50,0.150160848959
53,63,0.139749256285
53,74,0.0957095752789
53,105,0.0573355916657
53,124,0.0338589874482
54,18,0.00338622829683
54,72,0.0812817448102
54,125,0.0258771106747
55,1,0.000997966556172
55,48,0.123910085862
55,53,0.135869371059
55,126,0.0162342904627
55,134,0.0032614519483
55,153,0.00625948980571
55,154,0.0101332685805
56,42,0.0797861651389
56,70,0.0461519210356
56,76,0.100524856799
56,147,0.000828424102967
56,152,0.0289078696259
57,55,0.0677103322694
57,86,0.0111964585853
57,155,0.00276212303332
58,12,0.00109875255167
58,44,0.0860541417943
58,61,0.0326123731149
58,70,0.0711847426919
58,73,0.0946584604672
58,111,0.0267172408798
58,112,0.00244047940002
58,122,0.0126312627439
59,30,0.013281396959
59,61,0.0770069478207
59,68,0.111452148258
59,74,0.0468226851542
59,77,0.157435077556
59,78,0.0766858950238
59,82,0.00322435030643
60,48,0.141930548806
60,75,0.161044709081
60,116,0.0106358888693
60,121,0.0108109219348
61,34,0.00385988199315
61,53,0.152969604613
61,64,0.143758692524
61,67,0.159620369437
61,75,0.0967061663825
61,82,0.0124467630518
61,125,0.00553901893902
62,4,0.00456926513625
62,44,0.0785006167065
62,140,0.0110181864395
63,60,0.277726239451
63,70,0.180274625883
63,83,0.00928211679236
63,111,0.0283677770365
64,30,0.0267791149007
64,46,0.155682377249
64,109,0.0248220224025
64,122,0.0165616966217
65,49,0.0968280156933
65,74,0.0662273237996
65,86,0.00280967328311
65,120,0.0110768916194
66,74,0.159868962289
66,100,0.0113099582443
66,134,0.000610497692654
67,37,0.0058622834976
67,141,0.00463345326017
68,65,0.107589119728
68,106,0.00919514432921
69,7,0.00178455543681
69,36,0.00673900373044
69,66,0.0424640519911
69,82,0.00586322962905
70,45,0.103704222085
70,55,0.145780463698
70,100,0.032650314171
70,129,0.00635134416189
71,20,0.00965588112844
71,30,0.008861651443
71,64,0.113200605588
72,13,0.00909335485244
72,55,0.0425172816852
72,61,0.101948787407
72,81,0.00208743850403
72,104,0.0208138559627
72,130,0.0228465010054
73,18,0.000149452471126
73,43,0.0513522929015
73,64,0.0559404245292
73,90,0.000475527108372
73,117,0.00589067570338
73,137,0.00413336072246
74,41,0.251751190174
74,62,0.258249188345
74,63,0.117402545838
74,101,0.0115566654348
74,159,0.0223157323767
75,1,0.00671413473976
75,4,0.00511548088302
75,28,0.0324624592069
75,35,0.0611240503271
75,78,0.207386469068
75,99,0.00647747338147
