0,50,0.0109987341722
0,68,0.023549099562
0,121,0.00659207369713
1,15,0.103437881889
1,58,0.0142277661608
1,138,0.0123987454395
2,132,0.0109613876558
2,146,0.00885531977188
2,154,0.00713389298117
3,5,0.107079992938
3,20,0.144963877563
3,32,0.0995096796752
3,37,0.130536544144
3,77,0.0246713417963
3,92,0.0100753733688
4,3,0.0463337286305
4,14,0.120563728535
4,17,0.12718567067
4,18,0.118245159175
4,23,0.110371103922
4,37,0.108144140518
4,50,0.000781249215671
4,71,0.0295529847624
4,96,0.0322679933514
4,99,0.00612343271093
4,115,0.00339422111928
5,13,0.169303120274
5,37,0.171474071351
5,41,0.00716386286196
5,57,0.00532628156383
5,87,0.0145497625208
5,102,0.00152927653351
5,139,0.00681236616941
6,21,0.26827991288
6,58,0.0290272786011
6,135,0.00748432620653
7,19,0.0383008049514
7,21,0.027952424573
7,34,0.0925016356895
7,134,0.010757900776
7,140,0.00326275444694
8,2,0.143823074241
8,3,0.142572313335
8,33,0.132062712101
8,51,0.0126977595123
8,79,0.00640386390384
8,87,0.0111940332548
8,123,0.00159926258602
8,157,0.014679298103
9,36,0.0577686008645
9,62,0.000228710232163
9,92,0.00307355463478
10,12,0.129718309507
10,33,0.100217687641
10,79,0.0107919937786
10,119,0.012606584399
10,127,0.0097868094247
10,137,0.0110719680855
11,2,0.0552214348232
11,28,0.150411271423
11,37,0.0579787918127
11,76,0.00487277408753
11,96,0.00211022401382
11,107,0.00583021793328
11,132,0.0106699031249
11,137,0.00206129964139
11,152,0.0104226165531
12,1,0.0623949642797
12,67,0.00137576650051
12,80,0.00254245721749
12,132,0.0113046813951
13,34,0.0773593161562
13,50,0.00189537746366
13,77,0.0178313667457
13,78,0.0014570242987
13,107,0.0159320610635
14,81,0.00182626027089
14,99,0.0118496050044
14,141,0.00309144362751
15,16,0.262999127622
15,49,0.0209580182332
15,126,0.0195881696244
16,19,0.082714211831
16,46,0.00337773841861
16,94,0.0309393473893
16,96,0.00036976586972
17,37,0.140163448267
17,143,0.00163475222215
18,36,0.101743858804
18,45,0.0170827647029
18,126,0.00811915285839
19,0,0.104189476357
19,13,0.134142844977
19,31,0.209986932406
19,48,0.00103820687054
19,74,0.0102372815155
19,75,0.00274585766767
19,136,0.0150210724282
20,32,0.116448911125
20,69,0.038926432366
20,125,0.006219901338
21,0,0.0745994705381
21,44,0.000783995728406
21,67,0.00783435558303
21,120,0.00445215816995
21,131,0.00831868310116
23,5,0.138690940079
23,45,0.00841239539936
23,68,0.000443164736521
23,119,0.0055932937441
23,123,0.000232233479859
24,6,0.0628353892654
24,22,0.129216304651
24,32,0.056078130783
24,71,0.000392753844506
25,0,0.145230159526
25,5,0.124832809361
25,32,0.0984341523891
25,94,0.0097943374266
25,111,0.00818798754031
25,125,0.00150030769041
25,151,0.0200976002794
25,157,0.00317298365943
26,34,0.149013029057
26,54,0.00152410993269
27,29,0.0515507366605
27,40,0.00644189362858
27,48,0.00187794523899
27,53,0.00909368209662
27,64,0.00677757437018
27,135,0.00661268680158
27,154,0.00964384308506
28,25,0.0563912691043
28,31,0.0401139314942
28,40,0.0028925877484
28,132,0.00385937005128
28,151,0.00161299866674
29,0,0.153912959424
29,18,0.102246489064
29,37,0.0522138090977
29,75,0.0141871369246
29,76,0.00782217160253
30,3,0.126506491841
30,8,0.149036990105
30,24,0.095499903703
30,57,0.00639420092458
31,22,0.163875607306
31,24,0.102083848232
31,114,0.00752030257623
32,6,0.238588152658
32,37,0.116378071439
32,77,0.0580187310617
32,82,0.0186226560872
32,138,0.022673270837
32,143,0.0268207731357
32,145,0.0208848711313
33,0,0.114422650719
33,2,0.186541510602
33,5,0.145112615959
33,19,0.0876351980754
33,20,0.115220129263
33,25,0.147981479314
33,104,0.00965179703476
33,113,0.00189320953146
34,1,0.111932262999
34,29,0.114883947078
34,63,0.0116962198367
34,135,0.0054374774113
35,3,0.0579764842702
35,4,0.016530846137
35,31,0.0488263809813
35,36,0.0975657757388
35,38,0.0891644005011
35,113,0.00288188446913
35,119,0.00612404116035
35,142,0.0178024942898
36,20,0.0634480107946
36,60,0.010447307731
36,71,1.96740435617e-05
36,98,0.00142090265797
36,116,0.0192799378463
36,143,0.0156655727164
36,144,0.00563259316994
37,15,0.169003929399
37,54,0.0417971710296
37,138,0.0122041204029
37,144,0.0454480301448
38,12,0.0705318741723
38,23,0.0559882713002
38,103,0.00254863198018
38,105,0.00138357491632
38,109,0.00496996861851
38,110,0.00218334915632
38,131,0.0070405664182
39,3,0.0474628172659
39,10,0.0264868078166
39,25,0.0436321662536
40,63,0.0782053167589
40,127,0.00120429061369
40,133,0.000311548823486
41,43,0.136462304785
41,79,0.196787798731
42,3,0.0146271542901
42,29,0.00751609932495
42,51,0.245757378196
42,85,0.00905605607121
42,93,0.0208943841936
42,113,0.0129733003268
43,3,0.00140440210026
43,9,4.8455366295e-05
43,146,0.00409271155831
43,155,0.00290005652549
44,123,0.00306350571063
44,158,0.0118063642174
45,20,0.00751152255059
45,101,0.0149834583327
46,44,0.0947983975026
46,63,0.173640440662
46,75,0.1549824956
46,124,0.0328844334441
46,130,0.00741213073861
46,145,0.00300506739056
47,6,0.00202043377255
47,8,0.000510516693138
47,12,0.000792194318687
47,25,0.0173529349795
47,95,0.0106376490441
